date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:22	207311/207311	---MCZ	200	added ('OK')	text/html	etag:W/%22572caaff-329cf%22	http://shop.azelab.com/home-1-clothes-full-width.html	D:/NODEJS/Shop/shop.azelab.com/home-1-clothes-full-width.html	(from )
11:20:23	722/722	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/robots.txt		(from )
11:20:23	168/168	---M--	200	added ('OK')	text/css	etag:%22572cab1d-a8%22	http://shop.azelab.com/font-face/helvetica.css	D:/NODEJS/Shop/shop.azelab.com/font-face/helvetica.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:24	129869/129869	---MCZ	200	added ('OK')	text/css	etag:W/%22574874d4-1fb4d%22	http://shop.azelab.com/css/bootstrap.css	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:24	2553/2553	---MCZ	200	added ('OK')	text/css	etag:W/%22574874d6-9f9%22	http://shop.azelab.com/css/vendor/validation-engine.css	D:/NODEJS/Shop/shop.azelab.com/css/vendor/validation-engine.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:24	490/490	---M--	200	added ('OK')	text/css	etag:%22572cac97-1ea%22	http://shop.azelab.com/plugins/responsiveslides/responsiveslides.css	D:/NODEJS/Shop/shop.azelab.com/plugins/responsiveslides/responsiveslides.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:25	207119/207119	---MCZ	200	added ('OK')	text/css	etag:W/%22574874d5-3290f%22	http://shop.azelab.com/css/style.css	D:/NODEJS/Shop/shop.azelab.com/css/style.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:25	11032/11032	---MCZ	200	added ('OK')	text/css	etag:W/%22572cab2f-2b18%22	http://shop.azelab.com/fonts/simple-line-icons.css	D:/NODEJS/Shop/shop.azelab.com/fonts/simple-line-icons.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:26	25237/25237	---MCZ	200	added ('OK')	text/css	etag:W/%22572cab2f-6295%22	http://shop.azelab.com/fonts/elegant-icons.css	D:/NODEJS/Shop/shop.azelab.com/fonts/elegant-icons.css	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:26	15414/15414	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874de-3c36%22	http://shop.azelab.com/js/modernizr-2.6.2.min.js	D:/NODEJS/Shop/shop.azelab.com/js/modernizr-2.6.2.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:26	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/your@email.com	D:/NODEJS/Shop/shop.azelab.com/your@email.com	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:27	2399/2399	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafc-95f%22	http://shop.azelab.com/coming-soon.html	D:/NODEJS/Shop/shop.azelab.com/coming-soon.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:27	5908/5908	---M--	200	added ('OK')	image/jpeg	etag:%22572cab55-1714%22	http://shop.azelab.com/images/pr_2-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_2-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:27	4423/4423	---M--	200	added ('OK')	image/jpeg	etag:%22572cab56-1147%22	http://shop.azelab.com/images/pr_3-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_3-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:28	73471/73471	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab0a-11eff%22	http://shop.azelab.com/wishlist.html	D:/NODEJS/Shop/shop.azelab.com/wishlist.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:28	74536/74536	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafd-12328%22	http://shop.azelab.com/compare.html	D:/NODEJS/Shop/shop.azelab.com/compare.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:28	2616/2616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22572cab4a-a38%22	http://shop.azelab.com/images/logo.svg	D:/NODEJS/Shop/shop.azelab.com/images/logo.svg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:29	114284/114284	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab07-1be6c%22	http://shop.azelab.com/product-page.html	D:/NODEJS/Shop/shop.azelab.com/product-page.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:29	79072/79072	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab08-134e0%22	http://shop.azelab.com/shopping-cart.html	D:/NODEJS/Shop/shop.azelab.com/shopping-cart.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:30	87558/87558	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafb-15606%22	http://shop.azelab.com/checkout.html	D:/NODEJS/Shop/shop.azelab.com/checkout.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:30	206544/206544	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab01-326d0%22	http://shop.azelab.com/home-1-clothes.html	D:/NODEJS/Shop/shop.azelab.com/home-1-clothes.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:31	217656/217656	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab01-35238%22	http://shop.azelab.com/home-2-furniture.html	D:/NODEJS/Shop/shop.azelab.com/home-2-furniture.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:31	106428/106428	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab02-19fbc%22	http://shop.azelab.com/home-3-bookstore.html	D:/NODEJS/Shop/shop.azelab.com/home-3-bookstore.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:31	101928/101928	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab03-18e28%22	http://shop.azelab.com/home-4-electronics.html	D:/NODEJS/Shop/shop.azelab.com/home-4-electronics.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:32	155937/155937	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab04-26121%22	http://shop.azelab.com/home-5-flower.html	D:/NODEJS/Shop/shop.azelab.com/home-5-flower.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:32	61260/61260	---MCZ	200	added ('OK')	text/html	etag:W/%22572caaf9-ef4c%22	http://shop.azelab.com/basic-page.html	D:/NODEJS/Shop/shop.azelab.com/basic-page.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:32	89838/89838	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafa-15eee%22	http://shop.azelab.com/blog.html	D:/NODEJS/Shop/shop.azelab.com/blog.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:33	135675/135675	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafc-211fb%22	http://shop.azelab.com/category.html	D:/NODEJS/Shop/shop.azelab.com/category.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:33	80589/80589	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafa-13acd%22	http://shop.azelab.com/account.html	D:/NODEJS/Shop/shop.azelab.com/account.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:33	65366/65366	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafe-ff56%22	http://shop.azelab.com/contact.html	D:/NODEJS/Shop/shop.azelab.com/contact.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:34	43076/43076	---MCZ	200	added ('OK')	text/html	etag:W/%22572caafe-a844%22	http://shop.azelab.com/email_template.html	D:/NODEJS/Shop/shop.azelab.com/email_template.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:34	63543/63543	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab05-f837%22	http://shop.azelab.com/login_register.html	D:/NODEJS/Shop/shop.azelab.com/login_register.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:35	71080/71080	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab05-115a8%22	http://shop.azelab.com/order-complete.html	D:/NODEJS/Shop/shop.azelab.com/order-complete.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:35	70485/70485	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab06-11355%22	http://shop.azelab.com/order-history.html	D:/NODEJS/Shop/shop.azelab.com/order-history.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:35	105165/105165	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab09-19acd%22	http://shop.azelab.com/shortcodes.html	D:/NODEJS/Shop/shop.azelab.com/shortcodes.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:36	91246/91246	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab09-1646e%22	http://shop.azelab.com/single-blog.html	D:/NODEJS/Shop/shop.azelab.com/single-blog.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:36	67816/67816	---MCZ	200	added ('OK')	text/html	etag:W/%22572cab07-108e8%22	http://shop.azelab.com/review_page.html	D:/NODEJS/Shop/shop.azelab.com/review_page.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:37	122216/122216	---MCZ	200	added ('OK')	text/html	etag:W/%22572caaf8-1dd68%22	http://shop.azelab.com/404.html	D:/NODEJS/Shop/shop.azelab.com/404.html	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:41	39105/39105	---M--	200	added ('OK')	image/jpeg	etag:%22572cab53-98c1%22	http://shop.azelab.com/images/pr_1-menu.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_1-menu.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:43	43628/43628	---M--	200	added ('OK')	image/jpeg	etag:%22572cab54-aa6c%22	http://shop.azelab.com/images/pr_2-menu.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_2-menu.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:46	54922/54922	---M--	200	added ('OK')	image/jpeg	etag:%22572cab54-d68a%22	http://shop.azelab.com/images/pr_1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:48	24902/24902	---M--	200	added ('OK')	image/jpeg	etag:%22572cab57-6146%22	http://shop.azelab.com/images/pr_4.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_4.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:49	46242/46242	---M--	200	added ('OK')	image/jpeg	etag:%22572cab56-b4a2%22	http://shop.azelab.com/images/pr_3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:50	78569/78569	---M--	200	added ('OK')	image/jpeg	etag:%22572cab55-132e9%22	http://shop.azelab.com/images/pr_2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:20:58	55070/55070	---M--	200	added ('OK')	image/jpeg	etag:%22572cab4d-d71e%22	http://shop.azelab.com/images/megamenu-btm3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/megamenu-btm3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:00	78698/78698	---M--	200	added ('OK')	image/jpeg	etag:%22572cab4c-1336a%22	http://shop.azelab.com/images/megamenu-btm2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/megamenu-btm2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:02	99682/99682	---M--	200	added ('OK')	image/jpeg	etag:%22572cab4c-18562%22	http://shop.azelab.com/images/megamenu-btm1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/megamenu-btm1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:17	164961/164961	---M--	200	added ('OK')	image/jpeg	etag:%22572cabd7-28461%22	http://shop.azelab.com/images/home-1/slides/1-bg.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/slides/1-bg.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:17	93231/93231	---M--	200	added ('OK')	image/jpeg	etag:%22572cab79-16c2f%22	http://shop.azelab.com/images/home-1/banner-1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/banner-1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:25	47658/47658	---M--	200	added ('OK')	image/jpeg	etag:%22572cab7a-ba2a%22	http://shop.azelab.com/images/home-1/banner-3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/banner-3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:28	16568/16568	---M--	200	added ('OK')	image/jpeg	etag:%22572cac14-40b8%22	http://shop.azelab.com/images/products/thumbs/1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:28	69627/69627	---M--	200	added ('OK')	image/jpeg	etag:%22572cab7b-10ffb%22	http://shop.azelab.com/images/home-1/banner-2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/banner-2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:32	19467/19467	---M--	200	added ('OK')	image/jpeg	etag:%22572cac16-4c0b%22	http://shop.azelab.com/images/products/thumbs/3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:33	28018/28018	---M--	200	added ('OK')	image/jpeg	etag:%22572cac15-6d72%22	http://shop.azelab.com/images/products/thumbs/2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:37	25953/25953	---M--	200	added ('OK')	image/jpeg	etag:%22572cac17-6561%22	http://shop.azelab.com/images/products/thumbs/4.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/4.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:38	27633/27633	---M--	200	added ('OK')	image/jpeg	etag:%22572cac17-6bf1%22	http://shop.azelab.com/images/products/thumbs/5.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/5.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:39	246978/246978	---M--	200	added ('OK')	image/jpeg	etag:%22572cabd2-3c4c2%22	http://shop.azelab.com/images/home-1/slides/3-bg.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/slides/3-bg.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:40	269047/269047	---M--	200	added ('OK')	image/jpeg	etag:%22572cabd0-41af7%22	http://shop.azelab.com/images/home-1/slides/2-bg.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/slides/2-bg.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:41	15433/15433	---M--	200	added ('OK')	image/jpeg	etag:%22572cac18-3c49%22	http://shop.azelab.com/images/products/thumbs/7.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/7.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:41	4582/4582	---M--	200	added ('OK')	image/jpeg	etag:%22572cabc6-11e6%22	http://shop.azelab.com/images/review/avatar-1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/review/avatar-1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:41	27390/27390	---M--	200	added ('OK')	image/jpeg	etag:%22572cac18-6afe%22	http://shop.azelab.com/images/products/thumbs/6.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/6.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:41	5019/5019	---M--	200	added ('OK')	image/jpeg	etag:%22572cabc6-139b%22	http://shop.azelab.com/images/review/avatar-2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/review/avatar-2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:42	5036/5036	---M--	200	added ('OK')	image/jpeg	etag:%22572cabc6-13ac%22	http://shop.azelab.com/images/review/avatar-3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/review/avatar-3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:42	23454/23454	---M--	200	added ('OK')	image/jpeg	etag:%22572cac19-5b9e%22	http://shop.azelab.com/images/products/thumbs/8.jpg	D:/NODEJS/Shop/shop.azelab.com/images/products/thumbs/8.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:42	3681/3681	---M--	200	added ('OK')	image/png	etag:%2257487426-e61%22	http://shop.azelab.com/images/brands/nike.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/nike.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:42	3683/3683	---M--	200	added ('OK')	image/png	etag:%2257487425-e63%22	http://shop.azelab.com/images/brands/converse.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/converse.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:42	3693/3693	---M--	200	added ('OK')	image/png	etag:%2257487427-e6d%22	http://shop.azelab.com/images/brands/puma.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/puma.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:43	3693/3693	---M--	200	added ('OK')	image/png	etag:%2257487425-e6d%22	http://shop.azelab.com/images/brands/adidas.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/adidas.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:43	3695/3695	---M--	200	added ('OK')	image/png	etag:%2257487427-e6f%22	http://shop.azelab.com/images/brands/reebok.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/reebok.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:43	3679/3679	---M--	200	added ('OK')	image/png	etag:%2257487428-e5f%22	http://shop.azelab.com/images/brands/spalding.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/spalding.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:44	3693/3693	---M--	200	added ('OK')	image/png	etag:%2257487425-e6d%22	http://shop.azelab.com/images/brands/lotto.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/lotto.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:44	3681/3681	---M--	200	added ('OK')	image/png	etag:%2257487426-e61%22	http://shop.azelab.com/images/brands/ozark.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/ozark.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:44	3673/3673	---M--	200	added ('OK')	image/png	etag:%2257487425-e59%22	http://shop.azelab.com/images/brands/exr.png	D:/NODEJS/Shop/shop.azelab.com/images/brands/exr.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:46	3612/3612	---M--	200	added ('OK')	image/jpeg	etag:%22572cab53-e1c%22	http://shop.azelab.com/images/pr_1-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_1-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:48	5582/5582	---M--	200	added ('OK')	image/jpeg	etag:%22572cab57-15ce%22	http://shop.azelab.com/images/pr_4-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_4-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:48	39982/39982	---M--	200	added ('OK')	image/jpeg	etag:%22572cab7b-9c2e%22	http://shop.azelab.com/images/home-1/news-1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/news-1.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:49	4817/4817	---M--	200	added ('OK')	image/jpeg	etag:%22572cab58-12d1%22	http://shop.azelab.com/images/pr_5-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_5-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:49	5209/5209	---M--	200	added ('OK')	image/jpeg	etag:%22572cab59-1459%22	http://shop.azelab.com/images/pr_6-small.jpg	D:/NODEJS/Shop/shop.azelab.com/images/pr_6-small.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:52	14248/14248	---M--	200	added ('OK')	image/png	etag:%22572cab44-37a8%22	http://shop.azelab.com/images/credit-cards.png	D:/NODEJS/Shop/shop.azelab.com/images/credit-cards.png	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:52	51300/51300	---M--	200	added ('OK')	image/jpeg	etag:%22572cab7c-c864%22	http://shop.azelab.com/images/home-1/news-2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/news-2.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:54	32013/32013	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874d8-7d0d%22	http://shop.azelab.com/js/bootstrap.min.js	D:/NODEJS/Shop/shop.azelab.com/js/bootstrap.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:54	42071/42071	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874db-a457%22	http://shop.azelab.com/js/jquery-ui-1.10.4.custom.min.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery-ui-1.10.4.custom.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:54	62576/62576	---M--	200	added ('OK')	image/jpeg	etag:%22572cab7c-f470%22	http://shop.azelab.com/images/home-1/news-3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/home-1/news-3.jpg	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:54	96381/96381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874d9-1787d%22	http://shop.azelab.com/js/jquery-1.11.0.min.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery-1.11.0.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:55	19359/19359	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874db-4b9f%22	http://shop.azelab.com/js/jquery.bxslider.min.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery.bxslider.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:55	46043/46043	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874db-b3db%22	http://shop.azelab.com/js/jquery-accessibleMegaMenu.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery-accessibleMegaMenu.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:56	11023/11023	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874dd-2b0f%22	http://shop.azelab.com/js/jquery.validationEngine-en.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery.validationEngine-en.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:56	71641/71641	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874dd-117d9%22	http://shop.azelab.com/js/jquery.validationEngine.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery.validationEngine.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:56	3397/3397	---MCZ	200	added ('OK')	application/javascript	etag:W/%22572cac98-d45%22	http://shop.azelab.com/plugins/responsiveslides/responsiveslides.min.js	D:/NODEJS/Shop/shop.azelab.com/plugins/responsiveslides/responsiveslides.min.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:56	24137/24137	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874d8-5e49%22	http://shop.azelab.com/js/fastclick.js	D:/NODEJS/Shop/shop.azelab.com/js/fastclick.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:57	7662/7662	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874df-1dee%22	http://shop.azelab.com/js/plugins.js	D:/NODEJS/Shop/shop.azelab.com/js/plugins.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:57	32263/32263	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874df-7e07%22	http://shop.azelab.com/js/scripts.js	D:/NODEJS/Shop/shop.azelab.com/js/scripts.js	(from http://shop.azelab.com/home-1-clothes-full-width.html)
11:21:58	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.eot	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.eot	(from http://shop.azelab.com/css/bootstrap.css)
11:21:58	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.eot?	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap/glyphicons-halflings-regulard41d.eot	(from http://shop.azelab.com/css/bootstrap.css)
11:21:59	26060/26060	---M--	200	added ('OK')	application/octet-stream	etag:%22572cab28-65cc%22	http://shop.azelab.com/font-face/HelveticaNeueCyr-Light.otf	D:/NODEJS/Shop/shop.azelab.com/font-face/HelveticaNeueCyr-Light.otf	(from http://shop.azelab.com/font-face/helvetica.css)
11:21:59	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.woff	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.woff	(from http://shop.azelab.com/css/bootstrap.css)
11:21:59	25916/25916	---M--	200	added ('OK')	application/octet-stream	etag:%22572cab2a-653c%22	http://shop.azelab.com/font-face/HelveticaNeueCyr-Thin.otf	D:/NODEJS/Shop/shop.azelab.com/font-face/HelveticaNeueCyr-Thin.otf	(from http://shop.azelab.com/font-face/helvetica.css)
11:21:59	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.ttf	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.ttf	(from http://shop.azelab.com/css/bootstrap.css)
11:22:00	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.svg	D:/NODEJS/Shop/shop.azelab.com/css/bootstrap/glyphicons-halflings-regular.svg	(from http://shop.azelab.com/css/bootstrap.css)
11:22:00	14752/14752	---M--	200	added ('OK')	image/gif	etag:%22572cab47-39a0%22	http://shop.azelab.com/images/loader-64.gif	D:/NODEJS/Shop/shop.azelab.com/images/loader-64.gif	(from http://shop.azelab.com/css/style.css)
11:22:00	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/images/stars-rating.png	D:/NODEJS/Shop/shop.azelab.com/images/stars-rating.png	(from http://shop.azelab.com/css/style.css)
11:22:01	3482/3482	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22572cabb2-d9a%22	http://shop.azelab.com/images/mediaelementplayer/bigplay.svg	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/bigplay.svg	(from http://shop.azelab.com/css/style.css)
11:22:01	3001/3001	---M--	200	added ('OK')	image/png	etag:%22572cabb2-bb9%22	http://shop.azelab.com/images/mediaelementplayer/bigplay.png	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/bigplay.png	(from http://shop.azelab.com/css/style.css)
11:22:01	166/166	---M--	200	added ('OK')	image/png	etag:%22572cabb1-a6%22	http://shop.azelab.com/images/mediaelementplayer/background.png	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/background.png	(from http://shop.azelab.com/css/style.css)
